sheet_sources,track_present,crash_present,flight_no,route,aircraft_no,aircraft_type,time_local_cst,time_utc,unix_time,longitude,latitude,altitude_ft,altitude_m,ground_speed_kn,ground_speed_kph,vertical_speed_fpm,vertical_speed_fpm_calc,heading_deg,squawk,fr24_match,fr24_time_delta_s,fr24_time_utc,fr24_no_position,fr24_altitude_ft,fr24_speed_kn,fr24_track_deg,fr24_vspeed_fpm
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:00,2022-03-21T05:18:00Z,1647839880.000,102.846443,25.043711,9975,3040.379883,254,470.40799,3840,4499.998948,229,2101,nearest,0.557,2022-03-21 05:17:59Z.443,P,9925,254,228,3840
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:01,2022-03-21T05:18:01Z,1647839881.000,102.845047,25.04265,10025,3055.620117,253,468.556,3840,3000.001185,230,2101,nearest,0.354,2022-03-21 05:18:00Z.646,P,9950,254,228,3840
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:02,2022-03-21T05:18:02Z,1647839882.000,102.844048,25.041889,10100,3078.47998,253,468.556,3840,4499.998948,230,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:03,2022-03-21T05:18:03Z,1647839883.000,102.843277,25.04129,10175,3101.340088,252,466.70401,3904,4499.998948,230,2101,nearest,0.351,2022-03-21 05:18:03Z.351,P,10150,252,229,3904
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:04,2022-03-21T05:18:04Z,1647839884.000,102.842308,25.040541,10225,3116.580078,251,464.85199,3904,3000.001185,230,2101,nearest,0.649,2022-03-21 05:18:03Z.351,P,10150,252,229,3904
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:05,2022-03-21T05:18:05Z,1647839885.000,102.841309,25.039841,10275,3131.820068,251,464.85199,3904,2999.999299,231,2101,nearest,0.144,2022-03-21 05:18:05Z.144,P,10275,251,230,3904
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:06,2022-03-21T05:18:06Z,1647839886.000,102.840317,25.03908,10350,3154.679932,250,463,3968,4499.998948,231,2101,nearest,0.514,2022-03-21 05:18:05Z.486,P,10275,251,229,3904
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:07,2022-03-21T05:18:07Z,1647839887.000,102.83934,25.038349,10400,3169.919922,250,463,4096,3000.001185,231,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:08,2022-03-21T05:18:08Z,1647839888.000,102.838562,25.0378,10475,3192.780029,249,461.14801,4032,4499.998948,232,2101,nearest,0.627,2022-03-21 05:18:08Z.627,P,10475,249,231,4032
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:09,2022-03-21T05:18:09Z,1647839889.000,102.837578,25.03706,10525,3208.02002,248,459.29599,4032,3000.001185,232,2101,nearest,0.373,2022-03-21 05:18:08Z.627,P,10475,249,231,4032
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:10,2022-03-21T05:18:10Z,1647839890.000,102.836349,25.03624,10600,3230.879883,247,457.444,4032,4499.998948,232,2101,nearest,0.365,2022-03-21 05:18:10Z.365,P,10625,247,231,4032
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:11,2022-03-21T05:18:11Z,1647839891.000,102.835403,25.035509,10650,3246.120117,247,457.444,4032,2999.999299,232,2101,nearest,0.635,2022-03-21 05:18:10Z.365,P,10625,247,231,4032
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:12,2022-03-21T05:18:12Z,1647839892.000,102.834419,25.034769,10725,3268.97998,246,455.59201,4032,4500.001777,232,2101,nearest,0.096,2022-03-21 05:18:11Z.904,P,10675,247,231,4032
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:13,2022-03-21T05:18:13Z,1647839893.000,102.833611,25.034229,10775,3284.219971,246,455.59201,3968,2999.999299,232,2101,nearest,0.013,2022-03-21 05:18:12Z.987,P,10750,247,231,4032
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:14,2022-03-21T05:18:14Z,1647839894.000,102.832649,25.03351,10825,3299.459961,246,455.59201,3776,2999.999299,232,2101,nearest,0.017,2022-03-21 05:18:13Z.983,P,10800,246,231,3968
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:15,2022-03-21T05:18:15Z,1647839895.000,102.83168,25.03281,10875,3314.699951,245,453.73999,3648,3000.001185,232,2101,nearest,0.969,2022-03-21 05:18:15Z.969,P,10925,246,231,3456
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:16,2022-03-21T05:18:16Z,1647839896.000,102.830681,25.03207,10925,3329.939941,246,455.59201,3456,2999.999299,232,2101,nearest,0.031,2022-03-21 05:18:15Z.969,P,10925,246,231,3456
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:17,2022-03-21T05:18:17Z,1647839897.000,102.829536,25.031231,11000,3352.800049,246,455.59201,3264,4500.001777,232,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:18,2022-03-21T05:18:18Z,1647839898.000,102.828568,25.030519,11025,3360.419922,246,455.59201,3200,1499.999649,232,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:19,2022-03-21T05:18:19Z,1647839899.000,102.827568,25.029791,11100,3383.280029,245,453.73999,3264,4499.998948,232,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:20,2022-03-21T05:18:20Z,1647839900.000,102.826591,25.0291,11150,3398.52002,245,453.73999,3264,3000.001185,232,2101,nearest,0.014,2022-03-21 05:18:20Z.014,P,11100,245,231,3200
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:21,2022-03-21T05:18:21Z,1647839901.000,102.825607,25.028391,11200,3413.76001,245,453.73999,3392,2999.999299,232,2101,nearest,0.842,2022-03-21 05:18:21Z.842,P,11250,245,231,3584
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:22,2022-03-21T05:18:22Z,1647839902.000,102.824471,25.02751,11275,3436.620117,245,453.73999,3584,4499.998948,232,2101,nearest,0.158,2022-03-21 05:18:21Z.842,P,11250,245,231,3584
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:23,2022-03-21T05:18:23Z,1647839903.000,102.823486,25.02681,11325,3451.860107,244,451.888,3712,3000.001185,231,2101,nearest,0.503,2022-03-21 05:18:22Z.497,P,11250,245,231,3264
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:24,2022-03-21T05:18:24Z,1647839904.000,102.822723,25.026211,11375,3467.100098,244,451.888,3776,2999.999299,231,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:25,2022-03-21T05:18:25Z,1647839905.000,102.821602,25.025339,11450,3489.959961,244,451.888,3840,4500.001777,231,2101,nearest,0.335,2022-03-21 05:18:25Z.335,P,11400,244,230,3840
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:26,2022-03-21T05:18:26Z,1647839906.000,102.820633,25.02462,11500,3505.199951,244,451.888,3776,2999.999299,231,2101,nearest,0.665,2022-03-21 05:18:25Z.335,P,11400,244,230,3840
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:27,2022-03-21T05:18:27Z,1647839907.000,102.819672,25.02388,11550,3520.439941,243,450.036011,3712,2999.999299,230,2101,nearest,0.065,2022-03-21 05:18:26Z.935,P,11525,243,229,3712
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:28,2022-03-21T05:18:28Z,1647839908.000,102.818962,25.023279,11600,3535.679932,243,450.036011,3584,3000.001185,230,2101,nearest,0.656,2022-03-21 05:18:27Z.344,P,11525,244,230,3776
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:29,2022-03-21T05:18:29Z,1647839909.000,102.818039,25.02253,11625,3543.300049,244,451.888,3456,1499.999649,229,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:30,2022-03-21T05:18:30Z,1647839910.000,102.817131,25.02173,11675,3558.540039,244,451.888,3328,2999.999299,228,2101,nearest,0.655,2022-03-21 05:18:30Z.655,P,11675,244,227,3328
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:31,2022-03-21T05:18:31Z,1647839911.000,102.816231,25.020901,11700,3566.159912,244,451.888,3136,1500.000592,227,2101,nearest,0.345,2022-03-21 05:18:30Z.655,P,11675,244,227,3328
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:32,2022-03-21T05:18:32Z,1647839912.000,102.815353,25.020029,11750,3581.399902,246,455.59201,2816,2999.999299,225,2101,nearest,0.321,2022-03-21 05:18:32Z.321,P,11750,246,224,2816
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:33,2022-03-21T05:18:33Z,1647839913.000,102.81469,25.01935,11775,3589.02002,247,457.444,2624,1500.000592,224,2101,nearest,0.302,2022-03-21 05:18:32Z.698,P,11725,246,224,2816
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:34,2022-03-21T05:18:34Z,1647839914.000,102.813843,25.018431,11825,3604.26001,247,457.444,2560,2999.999299,222,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:35,2022-03-21T05:18:35Z,1647839915.000,102.81311,25.017521,11850,3611.879883,249,461.14801,2560,1499.999649,220,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:36,2022-03-21T05:18:36Z,1647839916.000,102.81234,25.016569,11875,3619.5,250,463,2944,1500.000592,217,2101,nearest,0.021,2022-03-21 05:18:36Z.021,P,11875,249,219,2560
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:37,2022-03-21T05:18:37Z,1647839917.000,102.811691,25.015551,11925,3634.73999,251,464.85199,3136,2999.999299,215,2101,nearest,0.093,2022-03-21 05:18:37Z.093,P,11925,251,214,3136
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:38,2022-03-21T05:18:38Z,1647839918.000,102.810867,25.014311,11975,3649.97998,251,464.85199,3328,2999.999299,213,2101,nearest,0.004,2022-03-21 05:18:37Z.996,P,11950,251,214,3136
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:39,2022-03-21T05:18:39Z,1647839919.000,102.810272,25.01326,12025,3665.219971,253,468.556,3520,3000.001185,210,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:40,2022-03-21T05:18:40Z,1647839920.000,102.8097,25.012211,12075,3680.459961,254,470.40799,3776,2999.999299,206,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:41,2022-03-21T05:18:41Z,1647839921.000,102.809181,25.01112,12125,3695.699951,254,470.40799,3776,3000.001185,206,2101,nearest,0.215,2022-03-21 05:18:41Z.215,P,12125,254,205,3776
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:42,2022-03-21T05:18:42Z,1647839922.000,102.808807,25.010189,12150,3703.320068,255,472.26001,3776,1499.999649,204,2101,nearest,0.785,2022-03-21 05:18:41Z.215,P,12125,254,205,3776
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:43,2022-03-21T05:18:43Z,1647839923.000,102.80838,25.00905,12200,3718.560059,256,474.112,3776,2999.999299,202,2101,nearest,0.044,2022-03-21 05:18:43Z.044,P,12200,256,201,3776
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:44,2022-03-21T05:18:44Z,1647839924.000,102.80793,25.00791,12250,3733.800049,256,474.112,3776,3000.001185,200,2101,nearest,0.956,2022-03-21 05:18:43Z.044,P,12200,256,201,3776
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:45,2022-03-21T05:18:45Z,1647839925.000,102.807571,25.00676,12300,3749.040039,258,477.81601,3776,2999.999299,198,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:46,2022-03-21T05:18:46Z,1647839926.000,102.807213,25.005581,12325,3756.659912,259,479.667999,3712,1499.999649,197,2101,nearest,0.564,2022-03-21 05:18:46Z.564,P,12350,260,194,3584
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:47,2022-03-21T05:18:47Z,1647839927.000,102.806908,25.004431,12375,3771.899902,261,483.372009,3456,3000.001185,193,2101,nearest,0.436,2022-03-21 05:18:46Z.564,P,12350,260,194,3584
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:48,2022-03-21T05:18:48Z,1647839928.000,102.806534,25.002689,12425,3787.139893,261,483.372009,3456,2999.999299,193,2101,nearest,0.264,2022-03-21 05:18:47Z.736,P,12400,259,196,3712
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:49,2022-03-21T05:18:49Z,1647839929.000,102.806328,25.00176,12475,3802.379883,262,485.223999,3328,2999.999299,192,2101,nearest,0.637,2022-03-21 05:18:48Z.363,P,12425,261,192,3456
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:50,2022-03-21T05:18:50Z,1647839930.000,102.806137,25.00053,12500,3810,263,487.075989,3264,1500.000592,190,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:51,2022-03-21T05:18:51Z,1647839931.000,102.806023,24.9993,12525,3817.620117,265,490.779999,3200,1499.999649,188,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:52,2022-03-21T05:18:52Z,1647839932.000,102.805893,24.99806,12575,3832.860107,266,492.631989,3136,3000.001185,187,2101,nearest,0.282,2022-03-21 05:18:52Z.282,P,12550,266,186,3136
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:53,2022-03-21T05:18:53Z,1647839933.000,102.805893,24.99655,12625,3848.100098,267,494.484009,3200,2999.999299,185,2101,nearest,0.718,2022-03-21 05:18:52Z.282,P,12550,266,186,3136
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:54,2022-03-21T05:18:54Z,1647839934.000,102.80584,24.995541,12650,3855.719971,269,498.187988,3264,1499.999649,183,2101,nearest,0.166,2022-03-21 05:18:53Z.834,P,12650,269,182,3264
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:55,2022-03-21T05:18:55Z,1647839935.000,102.805893,24.99399,12700,3870.959961,271,501.891998,3328,3000.001185,181,2101,nearest,0.783,2022-03-21 05:18:54Z.217,P,12650,269,182,3264
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:56,2022-03-21T05:18:56Z,1647839936.000,102.805893,24.992979,12725,3878.580078,274,507.447998,2496,1499.999649,181,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:57,2022-03-21T05:18:57Z,1647839937.000,102.806023,24.991711,12775,3893.820068,275,509.299988,2496,2999.999299,178,2101,nearest,0.987,2022-03-21 05:18:57Z.987,P,12775,275,178,2496
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:58,2022-03-21T05:18:58Z,1647839938.000,102.806168,24.990681,12825,3909.060059,276,511.152008,2560,3000.001185,176,2101,nearest,0.013,2022-03-21 05:18:57Z.987,P,12775,275,178,2496
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:18:59,2022-03-21T05:18:59Z,1647839939.000,102.806381,24.989149,12850,3916.679932,277,513.004028,2560,1499.999649,174,2101,nearest,0.113,2022-03-21 05:18:58Z.887,P,12850,277,174,2560
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:00,2022-03-21T05:19:00Z,1647839940.000,102.806747,24.9874,12900,3931.919922,277,513.004028,2624,3000.001185,173,2101,nearest,0.396,2022-03-21 05:18:59Z.604,P,12850,277,174,2560
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:01,2022-03-21T05:19:01Z,1647839941.000,102.806847,24.986891,12925,3939.540039,279,516.708008,3520,1499.999649,170,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:02,2022-03-21T05:19:02Z,1647839942.000,102.807213,24.985609,13000,3962.399902,279,516.708008,3712,4499.998948,168,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:03,2022-03-21T05:19:03Z,1647839943.000,102.807617,24.98407,13050,3977.639893,280,518.559998,3968,3000.001185,167,2101,nearest,0.362,2022-03-21 05:19:03Z.362,P,13050,280,167,3968
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:04,2022-03-21T05:19:04Z,1647839944.000,102.807968,24.982821,13125,4000.5,281,520.411987,4224,4499.998948,165,2101,nearest,0.197,2022-03-21 05:19:04Z.197,P,13125,280,165,4224
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:05,2022-03-21T05:19:05Z,1647839945.000,102.808327,24.981859,13175,4015.73999,282,522.263977,4352,2999.999299,163,2101,nearest,0.568,2022-03-21 05:19:04Z.432,P,13100,280,167,3968
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:06,2022-03-21T05:19:06Z,1647839946.000,102.808807,24.980579,13225,4030.97998,282,522.263977,4416,3000.001185,162,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:07,2022-03-21T05:19:07Z,1647839947.000,102.809303,24.97934,13250,4038.600098,283,524.116028,4224,1499.999649,160,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:08,2022-03-21T05:19:08Z,1647839948.000,102.809853,24.978121,13325,4061.459961,285,527.820007,3968,4500.001777,159,2101,nearest,0.625,2022-03-21 05:19:08Z.625,P,13325,285,159,3968
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:09,2022-03-21T05:19:09Z,1647839949.000,102.81041,24.97687,13325,4061.459961,287,531.523987,3520,0,157,2101,nearest,0.375,2022-03-21 05:19:08Z.625,P,13325,285,159,3968
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:10,2022-03-21T05:19:10Z,1647839950.000,102.810989,24.975651,13350,4069.080078,289,535.228027,3136,1499.999649,156,2101,nearest,0.279,2022-03-21 05:19:09Z.721,P,13350,289,156,3136
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:11,2022-03-21T05:19:11Z,1647839951.000,102.811943,24.97394,13400,4084.320068,292,540.783997,2816,3000.001185,155,2101,nearest,0.157,2022-03-21 05:19:10Z.843,P,13375,287,157,3520
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:12,2022-03-21T05:19:12Z,1647839952.000,102.81234,24.97323,13400,4084.320068,293,542.635986,2432,0,153,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:13,2022-03-21T05:19:13Z,1647839953.000,102.813057,24.972019,13425,4091.939941,296,548.192017,2240,1499.999649,152,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:14,2022-03-21T05:19:14Z,1647839954.000,102.81398,24.970551,13450,4099.560059,298,551.895996,2112,1500.000592,150,2101,nearest,0.003,2022-03-21 05:19:14Z.003,P,13450,298,150,2112
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:15,2022-03-21T05:19:15Z,1647839955.000,102.814636,24.969641,13475,4107.180176,300,555.599976,2112,1499.999649,148,2101,nearest,0.142,2022-03-21 05:19:15Z.142,P,13475,300,148,2112
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:16,2022-03-21T05:19:16Z,1647839956.000,102.815498,24.968479,13500,4114.799805,302,559.304016,2304,1500.000592,147,2101,nearest,0.146,2022-03-21 05:19:16Z.146,P,13500,298,150,2112
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:17,2022-03-21T05:19:17Z,1647839957.000,102.816589,24.967079,13550,4130.040039,304,563.007996,2496,2999.999299,145,2101,nearest,0.854,2022-03-21 05:19:16Z.146,P,13500,298,150,2112
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:18,2022-03-21T05:19:18Z,1647839958.000,102.817543,24.965969,13600,4145.279785,305,564.859985,2752,2999.999299,143,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:19,2022-03-21T05:19:19Z,1647839959.000,102.818558,24.964849,13625,4152.899902,307,568.564026,3008,1500.000592,142,2101,nearest,0.320,2022-03-21 05:19:19Z.320,P,13625,307,142,3008
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:20,2022-03-21T05:19:20Z,1647839960.000,102.819801,24.963591,13675,4168.140137,307,568.564026,3136,2999.999299,140,2101,nearest,0.104,2022-03-21 05:19:20Z.104,P,13675,307,140,3136
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:21,2022-03-21T05:19:21Z,1647839961.000,102.820839,24.96249,13725,4183.379883,308,570.416016,3136,2999.999299,139,2101,nearest,0.896,2022-03-21 05:19:20Z.104,P,13675,307,140,3136
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:22,2022-03-21T05:19:22Z,1647839962.000,102.821663,24.96167,13750,4191,310,574.119995,3072,1500.000592,138,2101,nearest,0.003,2022-03-21 05:19:21Z.997,P,13725,308,139,3136
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:23,2022-03-21T05:19:23Z,1647839963.000,102.823029,24.96039,13800,4206.240234,311,575.971985,2944,2999.999299,137,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:24,2022-03-21T05:19:24Z,1647839964.000,102.82415,24.9594,13825,4213.859863,312,577.823975,2752,1500.000592,136,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:25,2022-03-21T05:19:25Z,1647839965.000,102.825272,24.95837,13850,4221.47998,318,588.935974,2432,1499.999649,134,2101,nearest,0.147,2022-03-21 05:19:25Z.147,P,13850,312,136,2752
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:26,2022-03-21T05:19:26Z,1647839966.000,102.825974,24.957729,13875,4229.100098,318,588.935974,2432,1499.999649,134,2101,nearest,0.600,2022-03-21 05:19:25Z.400,P,13850,316,135,2624
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:27,2022-03-21T05:19:27Z,1647839967.000,102.827148,24.95673,13875,4229.100098,319,590.788025,2176,0,133,2101,nearest,0.205,2022-03-21 05:19:26Z.795,P,13875,318,134,2432
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:28,2022-03-21T05:19:28Z,1647839968.000,102.8284,24.95577,13900,4236.720215,321,594.492004,1984,1499.999649,132,2101,nearest,0.473,2022-03-21 05:19:28Z.473,P,13900,319,133,2176
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:29,2022-03-21T05:19:29Z,1647839969.000,102.830147,24.95439,13925,4244.339844,322,596.343994,1792,1499.999649,131,2101,nearest,0.527,2022-03-21 05:19:28Z.473,P,13900,319,133,2176
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:30,2022-03-21T05:19:30Z,1647839970.000,102.831413,24.95344,13950,4251.959961,324,600.047974,1664,1500.000592,130,2101,nearest,0.315,2022-03-21 05:19:30Z.315,P,13950,322,131,1792
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:31,2022-03-21T05:19:31Z,1647839971.000,102.832451,24.95265,13950,4251.959961,327,605.604004,1600,0,129,2101,nearest,0.417,2022-03-21 05:19:31Z.417,P,13950,327,129,1600
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:32,2022-03-21T05:19:32Z,1647839972.000,102.833763,24.95174,13975,4259.580078,329,609.307983,1600,1499.999649,128,2101,nearest,0.583,2022-03-21 05:19:31Z.417,P,13950,327,129,1600
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:33,2022-03-21T05:19:33Z,1647839973.000,102.835091,24.95084,14000,4267.200195,331,613.012024,1728,1500.000592,128,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:34,2022-03-21T05:19:34Z,1647839974.000,102.836746,24.94976,14025,4274.819824,332,614.864014,1920,1499.999649,126,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:35,2022-03-21T05:19:35Z,1647839975.000,102.837578,24.949221,14050,4282.439941,334,618.567993,2112,1500.000592,126,2101,none,,,,,,,
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:36,2022-03-21T05:19:36Z,1647839976.000,102.839027,24.94837,14075,4290.060059,335,620.419983,2304,1499.999649,125,2101,nearest,0.453,2022-03-21 05:19:36Z.453,P,14100,336,125,2304
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:37,2022-03-21T05:19:37Z,1647839977.000,102.841026,24.947201,14125,4305.299805,336,622.271973,2432,2999.999299,124,2101,nearest,0.448,2022-03-21 05:19:36Z.552,P,14100,334,126,2112
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:38,2022-03-21T05:19:38Z,1647839978.000,102.842499,24.946369,14150,4312.919922,339,627.828003,2688,1500.000592,122,2101,nearest,0.368,2022-03-21 05:19:38Z.368,P,14150,319,133,2176
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:39,2022-03-21T05:19:39Z,1647839979.000,102.843979,24.94556,14200,4328.160156,339,627.828003,2688,2999.999299,122,2101,nearest,0.632,2022-03-21 05:19:38Z.368,P,14150,319,133,2176
track,1,0,MU5735,KMG-CAN,B1791,B738,2022-03-21 13:19:40,2022-03-21T05:19:40Z,1647839980.000,102.844833,24.945061,14225,4335.779785,340,629.679993,2432,1499.999649,121,2101,none,,,,,,,
